x, y
-0.6457427895587423, 2.058333079020182
-0.6336956438810929, 3.9583346048990884
-0.6250905161318572, 7.758333841959635
-0.6164855542390243, 11.188888549804688
-0.6113224444182023, 23.16944376627604
-0.619927572167438, -24.594445546468098
-0.6130435363106106, -9.077777862548828
-0.6061595004537831, -6.491667429606119
-0.5975543727045474, -5.172222137451172
-0.59067033684772, -3.799999237060547
-0.5837863009908925, -2.533334096272786
-0.5786231911700704, -1.2666664123535156
-0.5751811732416567, -0.5805549621582031
-0.5493659558503524, -0.4749997456868489
-0.5424819199935249, 0.10555648803710938
-0.5235507384590481, 0.5277773539225261
-0.5166667026022206, 1.3722216288248696
-0.5097826667453932, 2.2694435119628906
-0.5115035927813986, 3.799999237060547
-0.5063406488169795, 6.016666412353516
-0.499456612960152, 8.127778371175129
-0.4925724112469217, 15.569444020589192
-0.4925724112469217, -16.30833307902018
-0.49085148521091626, -8.550001780192057
-0.48568837539009424, -6.597222646077474
-0.4788043395332668, -5.119444529215494
-0.47708341349726135, -3.747221628824869
-0.47019921178403107, -2.2694435119628906
-0.4598731579987899, -1.1083335876464844
-0.45643114007037616, 0.21111170450846362
-0.4495471042135487, 1.3194440205891926
-0.4426630683567213, 2.5861117045084634
-0.4323370145714801, 5.594443003336588
-0.43061592267907184, -6.702777862548828
-0.4271739047506581, -4.169442494710286
-0.4237318868222444, -2.4805539449055987
-0.41512675907300867, -1.4249992370605469
-0.3961957433949346, -0.4749997456868489
-0.37038052600363025, 0.052776336669921875
-0.3480073265407396, 1.0555559794108074
-0.3428442167199176, 2.3749987284342446
-0.34112312482750934, 3.799999237060547
-0.3394021987915039, 5.172222137451172
-0.3342390889706819, 6.227776845296224
-0.32907614500626275, 7.916665395100911
-0.325634127077849, 10.027777353922525
-0.3170289993286133, 11.980553944905598
-0.31014496347178583, 22.852776845296223
-0.30842387157937756, -22.958332061767578
-0.3049818536509638, -5.436110178629557
-0.29465579986572266, -2.797224680582682
-0.2843297460804815, -1.4249992370605469
-0.2740036922952403, -0.15833409627278638
-0.26023545472518256, -0.5805549621582031
-0.23786225526229193, -0.0000012715657551343185
-0.22065216562022333, -0.10555648803710938
-0.20172098408574643, 0.7388877868652344
-0.18623182047968326, -0.31666692097981763
-0.1673008048016092, 0.8444430033365886
-0.15697458515996518, 1.7944450378417969
-0.15009054930313773, 4.222222646077474
-0.14148558741030484, 6.438887278238932
-0.13288029380466626, 15.358333587646484
-0.1294384417326554, -16.044442494710285
-0.1259962579478388, -8.233336130777994
-0.11394944398299507, -6.016666412353516
-0.10706507641336192, -3.905556996663411
-0.10878633416217307, -2.4805539449055987
-0.10018104055653447, -1.4249992370605469
-0.08985515262769615, -0.4222221374511719
-0.062319009200386376, -0.2638893127441406
-0.04338782766590948, 0.21111170450846362
-0.02961942423944888, 1.2666664123535156
-0.021014462346615997, 2.3749987284342446
-0.015851352525793987, 3.5888888041178384
-0.014130426489788553, -4.011112213134766
-0.005525464596955672, -2.902779897054036
0.0030798290086829143, -1.4777793884277344
0.016847900722337807, -0.15833409627278638
0.028895046399987263, 0.9500007629394531
0.047826227934464165, 3.325000762939453
0.05126808000647503, -4.538888295491536
0.058152115863302475, -2.955554962158203
0.0684783355049465, -1.7416674296061196
0.07708329739777937, -0.7388903299967446
0.10117758875307829, -0.36944452921549464
0.12355062235956606, 0.21111170450846362
0.14076087785803754, 1.1611111958821614
0.15108709749968155, 2.2166659037272134
0.1631339114645253, 3.430555979410807
0.17173920507016388, 5.330554962158203
0.17862324092699133, -6.122221628824869
0.1820650929990022, -4.538888295491536
0.18894912885582965, -3.113890329996744
0.19755442246146823, -1.7944424947102862
0.21132249417512314, -0.6861127217610676
0.2285327496735946, -0.0000012715657551343185
0.26467385499373725, -0.31666692097981763
0.2767210006713867, 0.105553944905599
0.2956521822058636, -0.2111117045084634
0.3231883256331734, 0.052776336669921875
0.3386776550956394, 0.7388877868652344
0.3490035430244777, 1.7944450378417969
0.35760883663011633, 3.4833335876464844
0.36793472455895465, -4.538888295491536
0.37309783437977667, -3.0083351135253906
0.3868659060934315, -1.6361122131347656
0.4006339778070864, -0.7388903299967446
0.42989137898320734, -0.4749997456868489
0.47119559412417206, -0.4749997456868489
0.500452995300293, -0.36944452921549464
0.5279891387276028, 0.1583340962727865
0.5520834300829016, 0.8444430033365886
0.557246208190918, -0.9500007629394531
0.5813404995462169, -0.7916679382324219
0.5968298290086829, -0.15833409627278638
0.6226450463999872, -0.052778879801432144
0.6673914453257684, -0.2638893127441406
0.7086956604667332, -0.31666692097981763
0.7499998756076979, -0.36944452921549464
0.8152173913043478, -0.4166666666666665
-0.7932518668796705, -0.5555572509765625
